time,station,waiting_passengers
19:58,FOH,12624
19:58,FOT,12675
19:58,HAH,13737
19:58,HEO,13489
19:58,HFC,13443
19:58,HIK,13275
19:58,HKU,13451
19:58,HOK,13106
19:58,HOM,12527
19:58,HUH,11083
19:58,JOR,12570
19:58,KAT,13345
19:58,KET,13496
19:58,KOB,12491
19:58,KOT,10414
19:58,KOW,13421
19:58,KSR,13392
19:58,KWF,13264
19:58,KWH,13419
19:58,KWT,12749
19:58,LAK,11328
19:58,LAT,12654
19:58,LCK,12378
19:58,LET,13539
19:58,LHP,14733
19:58,LMC,14250
19:58,LOF,12545
19:58,LOP,13614
19:58,LOW,14205
19:58,MEF,10788
19:58,MKK,12676
19:58,MOK,10027
19:58,MOS,13821
19:58,NAC,12052
19:58,NOP,11924
19:58,NTK,12569
19:58,OCP,13114
19:58,OLY,13774
19:58,POA,14020
19:58,PRE,10502
19:58,QUB,11682
19:58,SHM,13183
19:58,SHS,13408
19:58,SHT,12830
19:58,SHW,13081
19:58,SIH,13876
19:58,SKM,12490
19:58,SKW,13296
19:58,SOH,13836
19:58,SSP,12374
19:58,STW,13208
19:58,SUN,13830
19:58,SUW,13091
19:58,SWH,13236
19:58,SYP,13417
19:58,TAK,13060
19:58,TAP,12847
19:58,TAW,11267
19:58,TIH,12476
19:58,TIK,11935
19:58,TIS,13631
19:58,TKO,13181
19:58,TKW,13108
19:58,TSH,13434
19:58,TST,12428
19:58,TSW,13511
19:58,TSY,12550
19:58,TUC,14017
19:58,TUM,13893
19:58,TWH,13515
19:58,TWO,12975
19:58,TWW,12785
19:58,UNI,12888
19:58,WAC,12377
19:58,WCH,13489
19:58,WHA,13664
19:58,WKS,13976
19:58,WTS,12555
19:58,YAT,11319
19:58,YMT,10173
19:58,YUL,13490
19:59,ADM,10301
19:59,AIR,14044
19:59,AUS,13177
19:59,AWE,14245
19:59,CAB,12484
19:59,CEN,11996
19:59,CHH,12478
19:59,CHW,13710
19:59,CIO,13237
19:59,CKT,13188
19:59,CSW,12446
19:59,DIH,11334
19:59,DIS,13777
19:59,ETS,13153
19:59,EXC,12984
19:59,FAN,13213
19:59,FOH,12636
19:59,FOT,12691
19:59,HAH,13750
19:59,HEO,13501
19:59,HFC,13454
19:59,HIK,13285
19:59,HKU,13456
19:59,HOK,13116
19:59,HOM,12539
19:59,HUH,11094
19:59,JOR,12579
19:59,KAT,13355
19:59,KET,13504
19:59,KOB,12505
19:59,KOT,10423
19:59,KOW,13428
19:59,KSR,13410
19:59,KWF,13274
19:59,KWH,13431
19:59,KWT,12761
19:59,LAK,11335
19:59,LAT,12664
19:59,LCK,12386
19:59,LET,13550
19:59,LHP,14745
19:59,LMC,14257
19:59,LOF,12557
19:59,LOP,13627
19:59,LOW,14215
19:59,MEF,10804
19:59,MKK,12695
19:59,MOK,10035
19:59,MOS,13827
19:59,NAC,12066
19:59,NOP,11933
19:59,NTK,12577
19:59,OCP,13132
19:59,OLY,13787
19:59,POA,14029
19:59,PRE,10512
19:59,QUB,11697
19:59,SHM,13193
19:59,SHS,13422
19:59,SHT,12841
19:59,SHW,13089
19:59,SIH,13895
19:59,SKM,12502
19:59,SKW,13310
19:59,SOH,13849
19:59,SSP,12386
19:59,STW,13215
19:59,SUN,13841
19:59,SUW,13098
19:59,SWH,13251
19:59,SYP,13430
19:59,TAK,13064
19:59,TAP,12859
19:59,TAW,11280
19:59,TIH,12485
19:59,TIK,11943
19:59,TIS,13646
19:59,TKO,13186
19:59,TKW,13116
19:59,TSH,13445
19:59,TST,12444
19:59,TSW,13525
19:59,TSY,12554
19:59,TUC,14026
19:59,TUM,13900
19:59,TWH,13528
19:59,TWO,12992
19:59,TWW,12790
19:59,UNI,12893
19:59,WAC,12383
19:59,WCH,13502
19:59,WHA,13677
19:59,WKS,13990
19:59,WTS,12573
19:59,YAT,11331
19:59,YMT,10183
19:59,YUL,13500
20:00,ADM,10310
20:00,AIR,14054
20:00,AUS,13175
20:00,AWE,14249
20:00,CAB,12502
20:00,CEN,12006
20:00,CHH,12484
20:00,CHW,13722
20:00,CIO,13242
20:00,CKT,13201
20:00,CSW,12461
20:00,DIH,11345
20:00,DIS,13790
20:00,ETS,13159
20:00,EXC,13001
20:00,FAN,13230
20:00,FOH,12643
20:00,FOT,12706
20:00,HAH,13767
20:00,HEO,13514
20:00,HFC,13470
20:00,HIK,13295
20:00,HKU,13467
20:00,HOK,13120
20:00,HOM,12549
20:00,HUH,11099
20:00,JOR,12589
20:00,KAT,13371
20:00,KET,13509
20:00,KOB,12517
20:00,KOT,10421
20:00,KOW,13439
20:00,KSR,13424
20:00,KWF,13285
20:00,KWH,13450
20:00,KWT,12773
20:00,LAK,11340
20:00,LAT,12671
20:00,LCK,12400
20:00,LET,13568
20:00,LHP,14761
20:00,LMC,14263
20:00,LOF,12571
20:00,LOP,13637
20:00,LOW,14226
20:00,MEF,10806
20:00,MKK,12700
20:00,MOK,10046
20:00,MOS,13839
20:00,NAC,12078
20:00,NOP,11945
20:00,NTK,12589
20:00,OCP,13140
20:00,OLY,13801
20:00,POA,14037
20:00,PRE,10511
20:00,QUB,11709
20:00,SHM,13202
20:00,SHS,13434
20:00,SHT,12849
20:00,SHW,13100
20:00,SIH,13904
20:00,SKM,12517
20:00,SKW,13317
20:00,SOH,13858
20:00,SSP,12396
20:00,STW,13220
20:00,SUN,13859
20:00,SUW,13103
20:00,SWH,13265
20:00,SYP,13440
20:00,TAK,13075
20:00,TAP,12867
20:00,TAW,11281
20:00,TIH,12493
20:00,TIK,11951
20:00,TIS,13664
20:00,TKO,13195
20:00,TKW,13131
20:00,TSH,13464
20:00,TST,12457
20:00,TSW,13536
20:00,TSY,12565
20:00,TUC,14036
20:00,TUM,13912
20:00,TWH,13543
20:00,TWO,13010
20:00,TWW,12807
20:00,UNI,12902
20:00,WAC,12398
20:00,WCH,13506
20:00,WHA,13684
20:00,WKS,14005
20:00,WTS,12574
20:00,YAT,11341
20:00,YMT,10189
20:00,YUL,13507
20:01,ADM,10315
20:01,AIR,14068
20:01,AUS,13189
20:01,AWE,14261
20:01,CAB,12523
20:01,CEN,12022
20:01,CHH,12492
20:01,CHW,13732
20:01,CIO,13251
20:01,CKT,13206
20:01,CSW,12472
20:01,DIH,11352
20:01,DIS,13807
20:01,ETS,13173
20:01,EXC,13003
20:01,FAN,13244
20:01,FOH,12645
20:01,FOT,12719
20:01,HAH,13777
20:01,HEO,13527
20:01,HFC,13484
20:01,HIK,13305
20:01,HKU,13475
20:01,HOK,13140
20:01,HOM,12564
20:01,HUH,11104
20:01,JOR,12601
20:01,KAT,13385
20:01,KET,13517
20:01,KOB,12526
20:01,KOT,10430
20:01,KOW,13454
20:01,KSR,13434
20:01,KWF,13290
20:01,KWH,13469
20:01,KWT,12789
20:01,LAK,11352
20:01,LAT,12680
20:01,LCK,12408
20:01,LET,13582
20:01,LHP,14774
20:01,LMC,14275
20:01,LOF,12581
20:01,LOP,13649
20:01,LOW,14234
20:01,MEF,10814
20:01,MKK,12714
20:01,MOK,10064
20:01,MOS,13854
20:01,NAC,12092
20:01,NOP,11963
20:01,NTK,12595
20:01,OCP,13149
20:01,OLY,13820
20:01,POA,14050
20:01,PRE,10513
20:01,QUB,11719
20:01,SHM,13218
20:01,SHS,13445
20:01,SHT,12860
20:01,SHW,13109
20:01,SIH,13913
20:01,SKM,12525
20:01,SKW,13330
20:01,SOH,13868
20:01,SSP,12408
20:01,STW,13234
20:01,SUN,13868
20:01,SUW,13115
20:01,SWH,13273
20:01,SYP,13453
20:01,TAK,13090
20:01,TAP,12873
20:01,TAW,11287
20:01,TIH,12500
20:01,TIK,11963
20:01,TIS,13677
20:01,TKO,13205
20:01,TKW,13139
20:01,TSH,13480
20:01,TST,12467
20:01,TSW,13544
20:01,TSY,12581
20:01,TUC,14046
20:01,TUM,13920
20:01,TWH,13556
20:01,TWO,13019
20:01,TWW,12818
20:01,UNI,12915
20:01,WAC,12407
20:01,WCH,13511
20:01,WHA,13695
20:01,WKS,14018
20:01,WTS,12591
20:01,YAT,11355
20:01,YMT,10195
20:01,YUL,13515
20:02,ADM,10324
20:02,AIR,14074
20:02,AUS,13200
20:02,AWE,14274
20:02,CAB,12529
20:02,CEN,12036
20:02,CHH,12504
20:02,CHW,13746
20:02,CIO,13259
20:02,CKT,13211
20:02,CSW,12482
20:02,DIH,11366
20:02,DIS,13823
20:02,ETS,13184
20:02,EXC,13016
20:02,FAN,13252
20:02,FOH,12657
20:02,FOT,12722
20:02,HAH,13783
20:02,HEO,13532
20:02,HFC,13495
20:02,HIK,13316
20:02,HKU,13486
20:02,HOK,13150
20:02,HOM,12570
20:02,HUH,11114
20:02,JOR,12611
20:02,KAT,13389
20:02,KET,13541
20:02,KOB,12541
20:02,KOT,10441
20:02,KOW,13460
20:02,KSR,13445
20:02,KWF,13301
20:02,KWH,13477
20:02,KWT,12797
20:02,LAK,11363
20:02,LAT,12692
20:02,LCK,12419
20:02,LET,13595
20:02,LHP,14782
20:02,LMC,14294
20:02,LOF,12592
20:02,LOP,13654
20:02,LOW,14241
20:02,MEF,10820
20:02,MKK,12728
20:02,MOK,10073
20:02,MOS,13864
20:02,NAC,12106
20:02,NOP,11974
20:02,NTK,12609
20:02,OCP,13162
20:02,OLY,13831
20:02,POA,14067
20:02,PRE,10530
20:02,QUB,11722
20:02,SHM,13220
20:02,SHS,13452
20:02,SHT,12873
20:02,SHW,13118
20:02,SIH,13924
20:02,SKM,12535
20:02,SKW,13338
20:02,SOH,13890
20:02,SSP,12412
20:02,STW,13245
20:02,SUN,13881
20:02,SUW,13127
20:02,SWH,13280
20:02,SYP,13466
20:02,TAK,13102
20:02,TAP,12886
20:02,TAW,11296
20:02,TIH,12514
20:02,TIK,11976
20:02,TIS,13694
20:02,TKO,13219
20:02,TKW,13148
20:02,TSH,13493
20:02,TST,12469
20:02,TSW,13553
20:02,TSY,12595
20:02,TUC,14061
20:02,TUM,13933
20:02,TWH,13564
20:02,TWO,13030
20:02,TWW,12826
20:02,UNI,12929
20:02,WAC,12417
20:02,WCH,13525
20:02,WHA,13711
20:02,WKS,14031
20:02,WTS,12602
20:02,YAT,11356
20:02,YMT,10206
20:02,YUL,13531
20:03,ADM,10341
20:03,AIR,14085
20:03,AUS,13210
20:03,AWE,14286
20:03,CAB,12541
20:03,CEN,12042
20:03,CHH,12520
20:03,CHW,13759
20:03,CIO,13268
20:03,CKT,13213
20:03,CSW,12500
20:03,DIH,11368
20:03,DIS,13834
20:03,ETS,13195
20:03,EXC,13024
20:03,FAN,13264
20:03,FOH,12667
20:03,FOT,12735
20:03,HAH,13802
20:03,HEO,13543
20:03,HFC,13505
20:03,HIK,13328
20:03,HKU,13497
20:03,HOK,13158
20:03,HOM,12575
20:03,HUH,11122
20:03,JOR,12622
20:03,KAT,13397
20:03,KET,13554
20:03,KOB,12544
20:03,KOT,10443
20:03,KOW,13472
20:03,KSR,13456
20:03,KWF,13305
20:03,KWH,13486
20:03,KWT,12806
20:03,LAK,11374
20:03,LAT,12707
20:03,LCK,12431
20:03,LET,13609
20:03,LHP,14791
20:03,LMC,14305
20:03,LOF,12591
20:03,LOP,13662
20:03,LOW,14257
20:03,MEF,10827
20:03,MKK,12738
20:03,MOK,10072
20:03,MOS,13880
20:03,NAC,12112
20:03,NOP,11993
20:03,NTK,12613
20:03,OCP,13170
20:03,OLY,13838
20:03,POA,14078
20:03,PRE,10540
20:03,QUB,11731
20:03,SHM,13232
20:03,SHS,13468
20:03,SHT,12889
20:03,SHW,13136
20:03,SIH,13942
20:03,SKM,12535
20:03,SKW,13343
20:03,SOH,13908
20:03,SSP,12417
20:03,STW,13269
20:03,SUN,13887
20:03,SUW,13144
20:03,SWH,13290
20:03,SYP,13477
20:03,TAK,13120
20:03,TAP,12899
20:03,TAW,11306
20:03,TIH,12514
20:03,TIK,11984
20:03,TIS,13701
20:03,TKO,13232
20:03,TKW,13166
20:03,TSH,13509
20:03,TST,12477
20:03,TSW,13568
20:03,TSY,12606
20:03,TUC,14075
20:03,TUM,13944
20:03,TWH,13569
20:03,TWO,13043
20:03,TWW,12838
20:03,UNI,12940
20:03,WAC,12428
20:03,WCH,13541
20:03,WHA,13723
20:03,WKS,14037
20:03,WTS,12608
20:03,YAT,11368
20:03,YMT,10223
20:03,YUL,13543
20:04,ADM,10346
20:04,AIR,14099
20:04,AUS,13220
20:04,AWE,14300
20:04,CAB,12562
20:04,CEN,12048
20:04,CHH,12534
20:04,CHW,13770
20:04,CIO,13277
20:04,CKT,13221
20:04,CSW,12507
20:04,DIH,11381
20:04,DIS,13839
20:04,ETS,13210
20:04,EXC,13037
20:04,FAN,13277
20:04,FOH,12676
20:04,FOT,12752
20:04,HAH,13812
20:04,HEO,13557
20:04,HFC,13519
20:04,HIK,13339
20:04,HKU,13505
20:04,HOK,13165
20:04,HOM,12589
20:04,HUH,11136
20:04,JOR,12639
20:04,KAT,13404
20:04,KET,13566
20:04,KOB,12554
20:04,KOT,10451
20:04,KOW,13485
20:04,KSR,13455
20:04,KWF,13320
20:04,KWH,13492
20:04,KWT,12816
20:04,LAK,11379
20:04,LAT,12717
20:04,LCK,12438
20:04,LET,13618
20:04,LHP,14800
20:04,LMC,14315
20:04,LOF,12603
20:04,LOP,13675
20:04,LOW,14261
20:04,MEF,10842
20:04,MKK,12754
20:04,MOK,10088
20:04,MOS,13890
20:04,NAC,12126
20:04,NOP,12000
20:04,NTK,12624
20:04,OCP,13182
20:04,OLY,13848
20:04,POA,14086
20:04,PRE,10552
20:04,QUB,11755
20:04,SHM,13246
20:04,SHS,13484
20:04,SHT,12898
20:04,SHW,13146
20:04,SIH,13951
20:04,SKM,12549
20:04,SKW,13359
20:04,SOH,13919
20:04,SSP,12436
20:04,STW,13279
20:04,SUN,13894
20:04,SUW,13155
20:04,SWH,13302
20:04,SYP,13487
20:04,TAK,13124
20:04,TAP,12911
20:04,TAW,11319
20:04,TIH,12523
20:04,TIK,11988
20:04,TIS,13718
20:04,TKO,13240
20:04,TKW,13175
20:04,TSH,13524
20:04,TST,12490
20:04,TSW,13582
20:04,TSY,12619
20:04,TUC,14079
20:04,TUM,13951
20:04,TWH,13576
20:04,TWO,13056
20:04,TWW,12841
20:04,UNI,12957
20:04,WAC,12434
20:04,WCH,13547
20:04,WHA,13741
20:04,WKS,14043
20:04,WTS,12619
20:04,YAT,11379
20:04,YMT,10236
20:04,YUL,13556
20:05,ADM,10351
20:05,AIR,14112
20:05,AUS,13233
20:05,AWE,14313
20:05,CAB,12577
20:05,CEN,12049
20:05,CHH,12539
20:05,CHW,13776
20:05,CIO,13293
20:05,CKT,13238
20:05,CSW,12523
20:05,DIH,11392
20:05,DIS,13846
20:05,ETS,13220
20:05,EXC,13045
20:05,FAN,13286
20:05,FOH,12690
20:05,FOT,12762
20:05,HAH,13823
20:05,HEO,13566
20:05,HFC,13531
20:05,HIK,13345
20:05,HKU,13520
20:05,HOK,13174
20:05,HOM,12603
20:05,HUH,11139
20:05,JOR,12658
20:05,KAT,13412
20:05,KET,13574
20:05,KOB,12565
20:05,KOT,10454
20:05,KOW,13503
20:05,KSR,13465
20:05,KWF,13334
20:05,KWH,13500
20:05,KWT,12826
20:05,LAK,11389
20:05,LAT,12729
20:05,LCK,12442
20:05,LET,13634
20:05,LHP,14811
20:05,LMC,14325
20:05,LOF,12612
20:05,LOP,13693
20:05,LOW,14271
20:05,MEF,10845
20:05,MKK,12761
20:05,MOK,10099
20:05,MOS,13901
20:05,NAC,12131
20:05,NOP,12003
20:05,NTK,12627
20:05,OCP,13186
20:05,OLY,13859
20:05,POA,14098
20:05,PRE,10548
20:05,QUB,11770
20:05,SHM,13254
20:05,SHS,13493
20:05,SHT,12900
20:05,SHW,13160
20:05,SIH,13963
20:05,SKM,12566
20:05,SKW,13369
20:05,SOH,13927
20:05,SSP,12454
20:05,STW,13284
20:05,SUN,13900
20:05,SUW,13161
20:05,SWH,13311
20:05,SYP,13498
20:05,TAK,13133
20:05,TAP,12926
20:05,TAW,11334
20:05,TIH,12530
20:05,TIK,12000
20:05,TIS,13728
20:05,TKO,13249
20:05,TKW,13179
20:05,TSH,13544
20:05,TST,12500
20:05,TSW,13586
20:05,TSY,12618
20:05,TUC,14090
20:05,TUM,13966
20:05,TWH,13585
20:05,TWO,13068
20:05,TWW,12862
20:05,UNI,12972
20:05,WAC,12451
20:05,WCH,13559
20:05,WHA,13761
20:05,WKS,14056
20:05,WTS,12627
20:05,YAT,11389
20:05,YMT,10244
20:05,YUL,13567
20:06,ADM,10356
20:06,AIR,14126
20:06,AUS,13244
20:06,AWE,14327
20:06,CAB,12584
20:06,CEN,12056
20:06,CHH,12546
20:06,CHW,13788
20:06,CIO,13304
20:06,CKT,13250
20:06,CSW,12533
20:06,DIH,11407
20:06,DIS,13861
20:06,ETS,13235
20:06,EXC,13056
20:06,FAN,13302
20:06,FOH,12695
20:06,FOT,12770
20:06,HAH,13841
20:06,HEO,13581
20:06,HFC,13550
20:06,HIK,13354
20:06,HKU,13531
20:06,HOK,13191
20:06,HOM,12621
20:06,HUH,11144
20:06,JOR,12667
20:06,KAT,13429
20:06,KET,13588
20:06,KOB,12570
20:06,KOT,10465
20:06,KOW,13512
20:06,KSR,13474
20:06,KWF,13334
20:06,KWH,13510
20:06,KWT,12839
20:06,LAK,11395
20:06,LAT,12738
20:06,LCK,12451
20:06,LET,13645
20:06,LHP,14824
20:06,LMC,14337
20:06,LOF,12626
20:06,LOP,13708
20:06,LOW,14287
20:06,MEF,10862
20:06,MKK,12769
20:06,MOK,10109
20:06,MOS,13911
20:06,NAC,12149
20:06,NOP,12016
20:06,NTK,12634
20:06,OCP,13200
20:06,OLY,13872
20:06,POA,14114
20:06,PRE,10549
20:06,QUB,11777
20:06,SHM,13264
20:06,SHS,13502
20:06,SHT,12910
20:06,SHW,13163
20:06,SIH,13977
20:06,SKM,12580
20:06,SKW,13379
20:06,SOH,13944
20:06,SSP,12473
20:06,STW,13294
20:06,SUN,13917
20:06,SUW,13174
20:06,SWH,13321
20:06,SYP,13510
20:06,TAK,13147
20:06,TAP,12929
20:06,TAW,11338
20:06,TIH,12539
20:06,TIK,12013
20:06,TIS,13743
20:06,TKO,13256
20:06,TKW,13189
20:06,TSH,13555
20:06,TST,12513
20:06,TSW,13604
20:06,TSY,12626
20:06,TUC,14108
20:06,TUM,13978
20:06,TWH,13600
20:06,TWO,13085
20:06,TWW,12871
20:06,UNI,12988
20:06,WAC,12458
20:06,WCH,13566
20:06,WHA,13772
20:06,WKS,14070
20:06,WTS,12635
20:06,YAT,11397
20:06,YMT,10239
20:06,YUL,13571
20:07,ADM,10362
20:07,AIR,14136
20:07,AUS,13245
20:07,AWE,14340
20:07,CAB,12587
20:07,CEN,12064
20:07,CHH,12561
20:07,CHW,13800
20:07,CIO,13310
20:07,CKT,13257
20:07,CSW,12548
20:07,DIH,11426
20:07,DIS,13875
20:07,ETS,13248
20:07,EXC,13072
20:07,FAN,13311
20:07,FOH,12713
20:07,FOT,12768
20:07,HAH,13840
20:07,HEO,13597
20:07,HFC,13563
20:07,HIK,13363
20:07,HKU,13542
20:07,HOK,13203
20:07,HOM,12637
20:07,HUH,11148
20:07,JOR,12671
20:07,KAT,13442
20:07,KET,13606
20:07,KOB,12584
20:07,KOT,10475
20:07,KOW,13521
20:07,KSR,13487
20:07,KWF,13348
20:07,KWH,13514
20:07,KWT,12843
20:07,LAK,11404
20:07,LAT,12743
20:07,LCK,12452
20:07,LET,13663
20:07,LHP,14840
20:07,LMC,14347
20:07,LOF,12636
20:07,LOP,13727
20:07,LOW,14299
20:07,MEF,10868
20:07,MKK,12777
20:07,MOK,10125
20:07,MOS,13921
20:07,NAC,12160
20:07,NOP,12028
20:07,NTK,12654
20:07,OCP,13208
20:07,OLY,13889
20:07,POA,14123
20:07,PRE,10563
20:07,QUB,11785
20:07,SHM,13279
20:07,SHS,13517
20:07,SHT,12923
20:07,SHW,13174
20:07,SIH,13989
20:07,SKM,12591
20:07,SKW,13386
20:07,SOH,13958
20:07,SSP,12480
20:07,STW,13300
20:07,SUN,13925
20:07,SUW,13181
20:07,SWH,13328
20:07,SYP,13520
20:07,TAK,13161
20:07,TAP,12947
20:07,TAW,11343
20:07,TIH,12551
20:07,TIK,12028
20:07,TIS,13751
20:07,TKO,13261
20:07,TKW,13200
20:07,TSH,13559
20:07,TST,12517
20:07,TSW,13614
20:07,TSY,12650
20:07,TUC,14120
20:07,TUM,13989
20:07,TWH,13609
20:07,TWO,13094
20:07,TWW,12887
20:07,UNI,12999
20:07,WAC,12472
20:07,WCH,13576
20:07,WHA,13785
20:07,WKS,14086
20:07,WTS,12648
20:07,YAT,11399
20:07,YMT,10253
20:07,YUL,13581
20:08,ADM,10377
20:08,AIR,14148
20:08,AUS,13256
20:08,AWE,14350
20:08,CAB,12595
20:08,CEN,12073
20:08,CHH,12573
20:08,CHW,13811
20:08,CIO,13318
20:08,CKT,13274
20:08,CSW,12564
20:08,DIH,11429
20:08,DIS,13884
20:08,ETS,13257
20:08,EXC,13078
20:08,FAN,13316
20:08,FOH,12727
20:08,FOT,12776
20:08,HAH,13851
20:08,HEO,13611
20:08,HFC,13567
20:08,HIK,13378
20:08,HKU,13568
20:08,HOK,13215
20:08,HOM,12642
20:08,HUH,11151
20:08,JOR,12676
20:08,KAT,13454
20:08,KET,13620
20:08,KOB,12592
20:08,KOT,10482
20:08,KOW,13533
20:08,KSR,13494
20:08,KWF,13357
20:08,KWH,13526
20:08,KWT,12853
20:08,LAK,11416
20:08,LAT,12750
20:08,LCK,12460
20:08,LET,13677
20:08,LHP,14849
20:08,LMC,14361
20:08,LOF,12638
20:08,LOP,13734
20:08,LOW,14316
20:08,MEF,10887
20:08,MKK,12790
20:08,MOK,10111
20:08,MOS,13931
20:08,NAC,12168
20:08,NOP,12031
20:08,NTK,12669
20:08,OCP,13217
20:08,OLY,13907
20:08,POA,14135
20:08,PRE,10578
20:08,QUB,11794
20:08,SHM,13290
20:08,SHS,13529
20:08,SHT,12935
20:08,SHW,13187
20:08,SIH,14002
20:08,SKM,12598
20:08,SKW,13400
20:08,SOH,13972
20:08,SSP,12484
20:08,STW,13309
20:08,SUN,13937
20:08,SUW,13196
20:08,SWH,13346
20:08,SYP,13536
20:08,TAK,13180
20:08,TAP,12958
20:08,TAW,11348
20:08,TIH,12559
20:08,TIK,12042
20:08,TIS,13756
20:08,TKO,13273
20:08,TKW,13216
20:08,TSH,13568
20:08,TST,12532
20:08,TSW,13621
20:08,TSY,12669
20:08,TUC,14135
20:08,TUM,14002
20:08,TWH,13622
20:08,TWO,13106
20:08,TWW,12898
20:08,UNI,13010
20:08,WAC,12485
20:08,WCH,13589
20:08,WHA,13797
20:08,WKS,14095
20:08,WTS,12661
20:08,YAT,11414
20:08,YMT,10266
20:08,YUL,13589
20:09,ADM,10379
20:09,AIR,14161
20:09,AUS,13267
20:09,AWE,14362
20:09,CAB,12609
20:09,CEN,12077
20:09,CHH,12583
20:09,CHW,13824
20:09,CIO,13334
20:09,CKT,13282
20:09,CSW,12574
20:09,DIH,11435
20:09,DIS,13894
20:09,ETS,13264
20:09,EXC,13089
20:09,FAN,13320
20:09,FOH,12737
20:09,FOT,12790
20:09,HAH,13860
20:09,HEO,13619
20:09,HFC,13573
20:09,HIK,13390
20:09,HKU,13579
20:09,HOK,13226
20:09,HOM,12654
20:09,HUH,11162
20:09,JOR,12685
20:09,KAT,13464
20:09,KET,13634
20:09,KOB,12603
20:09,KOT,10495
20:09,KOW,13545
20:09,KSR,13507
20:09,KWF,13365
20:09,KWH,13535
20:09,KWT,12865
20:09,LAK,11423
20:09,LAT,12766
20:09,LCK,12467
20:09,LET,13685
20:09,LHP,14863
20:09,LMC,14375
20:09,LOF,12651
20:09,LOP,13745
20:09,LOW,14328
20:09,MEF,10897
20:09,MKK,12806
20:09,MOK,10125
20:09,MOS,13945
20:09,NAC,12185
20:09,NOP,12039
20:09,NTK,12678
20:09,OCP,13229
20:09,OLY,13924
20:09,POA,14146
20:09,PRE,10591
20:09,QUB,11803
20:09,SHM,13294
20:09,SHS,13536
20:09,SHT,12946
20:09,SHW,13194
20:09,SIH,14010
20:09,SKM,12610
20:09,SKW,13409
20:09,SOH,13981
20:09,SSP,12491
20:09,STW,13319
20:09,SUN,13947
20:09,SUW,13208
20:09,SWH,13360
20:09,SYP,13548
20:09,TAK,13187
20:09,TAP,12969
20:09,TAW,11355
20:09,TIH,12571
20:09,TIK,12054
20:09,TIS,13770
20:09,TKO,13284
20:09,TKW,13222
20:09,TSH,13583
20:09,TST,12548
20:09,TSW,13632
20:09,TSY,12675
20:09,TUC,14148
20:09,TUM,14015
20:09,TWH,13637
20:09,TWO,13127
20:09,TWW,12910
20:09,UNI,13024
20:09,WAC,12495
20:09,WCH,13607
20:09,WHA,13807
20:09,WKS,14105
20:09,WTS,12675
20:09,YAT,11427
20:09,YMT,10277
20:09,YUL,13604
20:10,ADM,10389
20:10,AIR,14170
20:10,AUS,13283
20:10,AWE,14365
20:10,CAB,12619
20:10,CEN,12089
20:10,CHH,12600
20:10,CHW,13837
20:10,CIO,13352
20:10,CKT,13283
20:10,CSW,12583
20:10,DIH,11442
20:10,DIS,13899
20:10,ETS,13272
20:10,EXC,13096
20:10,FAN,13333
20:10,FOH,12753
20:10,FOT,12804
20:10,HAH,13870
20:10,HEO,13630
20:10,HFC,13583
20:10,HIK,13406
20:10,HKU,13592
20:10,HOK,13242
20:10,HOM,12664
20:10,HUH,11175
20:10,JOR,12698
20:10,KAT,13476
20:10,KET,13643
20:10,KOB,12613
20:10,KOT,10498
20:10,KOW,13556
20:10,KSR,13524
20:10,KWF,13377
20:10,KWH,13555
20:10,KWT,12875
20:10,LAK,11434
20:10,LAT,12775
20:10,LCK,12479
20:10,LET,13700
20:10,LHP,14878
20:10,LMC,14388
20:10,LOF,12664
20:10,LOP,13759
20:10,LOW,14336
20:10,MEF,10896
20:10,MKK,12812
20:10,MOK,10138
20:10,MOS,13954
20:10,NAC,12189
20:10,NOP,12050
20:10,NTK,12690
20:10,OCP,13237
20:10,OLY,13937
20:10,POA,14146
20:10,PRE,10593
20:10,QUB,11817
20:10,SHM,13305
20:10,SHS,13546
20:10,SHT,12952
20:10,SHW,13206
20:10,SIH,14026
20:10,SKM,12621
20:10,SKW,13421
20:10,SOH,13981
20:10,SSP,12501
20:10,STW,13326
20:10,SUN,13955
20:10,SUW,13220
20:10,SWH,13378
20:10,SYP,13559
20:10,TAK,13191
20:10,TAP,12981
20:10,TAW,11360
20:10,TIH,12583
20:10,TIK,12061
20:10,TIS,13783
20:10,TKO,13302
20:10,TKW,13228
20:10,TSH,13595
20:10,TST,12560
20:10,TSW,13640
20:10,TSY,12678
20:10,TUC,14159
20:10,TUM,14030
20:10,TWH,13645
20:10,TWO,13139
20:10,TWW,12919
20:10,UNI,13027
20:10,WAC,12514
20:10,WCH,13616
20:10,WHA,13818
20:10,WKS,14121
20:10,WTS,12674
20:10,YAT,11430
20:10,YMT,10280
20:10,YUL,13619
20:11,ADM,10394
20:11,AIR,14185
20:11,AUS,13295
20:11,AWE,14376
20:11,CAB,12632
20:11,CEN,12099
20:11,CHH,12606
20:11,CHW,13849
20:11,CIO,13363
20:11,CKT,13293
20:11,CSW,12590
20:11,DIH,11452
20:11,DIS,13908
20:11,ETS,13284
20:11,EXC,13105
20:11,FAN,13348
20:11,FOH,12761
20:11,FOT,12819
20:11,HAH,13884
20:11,HEO,13642
20:11,HFC,13593
20:11,HIK,13416
20:11,HKU,13596
20:11,HOK,13249
20:11,HOM,12672
20:11,HUH,11182
20:11,JOR,12708
20:11,KAT,13492
20:11,KET,13657
20:11,KOB,12625
20:11,KOT,10511
20:11,KOW,13563
